rule,question,answer
,"If development is true, set 'mode' to 'debug'; otherwise, set it to 'production'. Finally, print 'Mode: ' + mode.",{% set mode = '' %} {% if development %} {% set mode = 'debug' %} {% else %} {% set mode = 'production' %} {% endif %} {% print 'Mode: ' ~ mode %}
,"If development is true, set 'mode' to 'debug'; otherwise, set it to 'production'. In the end, print 'Mode: ' + mode.",{% set mode = '' %} {% if development %} {% set mode = 'debug' %} {% else %} {% set mode = 'production' %} {% endif %} {% print 'Mode: ' ~ mode %}
,"Convert the variable 'category' to uppercase, then set 'section' to the result concatenated with ' ITEMS', and finally print it.",{% set section = upper(category) ~ ' ITEMS' %} {% print section %}
,"Change the variable 'category' to uppercase, then assign 'section' to the uppercase 'category' concatenated with ' ITEMS', and then display the result.",{% set section = upper(category) ~ ' ITEMS' %} {% print section %}
,"Transform the variable 'category' to uppercase, then set 'section' to the uppercase 'category' followed by ' ITEMS', and finally output the result.",{% set section = upper(category) ~ ' ITEMS' %} {% print section %}
,"If the user's preference is 'night', set the variable 'theme' to 'dark'; otherwise, set it to 'light'. Then, display 'Theme: ' concatenated with the value of 'theme'.",{% set theme = '' %} {% if preference == 'night' %} {% set theme = 'dark' %} {% else %} {% set theme = 'light' %} {% endif %} {{ 'Theme: ' ~ theme }}
,"If the user's preference is 'night', assign 'dark' to the variable 'theme'; otherwise, assign 'light'. Finally, output 'Theme: ' followed by the value of 'theme'.",{% set theme = '' %} {% if preference == 'night' %} {% set theme = 'dark' %} {% else %} {% set theme = 'light' %} {% endif %} {{ 'Theme: ' ~ theme }}
,"If the user's preference is 'night', set 'theme' to 'dark'; otherwise, set it to 'light'. Then, print 'Theme: ' and the value of 'theme'.",{% set theme = '' %} {% if preference == 'night' %} {% set theme = 'dark' %} {% else %} {% set theme = 'light' %} {% endif %} {{ 'Theme: ' ~ theme }}
,"Convert the variable 'server_name' to lowercase, then append '.local' to it and display 'Server: ' followed by the result.",{% set temp = 'Server: ' ~ lower(server_name) ~ '.local' %}{% print temp %}
,"Change the variable 'server_name' to lowercase, add '.local' to it, and print 'Server: ' concatenated with the result.",{% set temp = 'Server: ' ~ lower(server_name) ~ '.local' %}{% print temp %}
,"Transform the variable 'server_name' to lowercase, append '.local' to it, and output 'Server: ' followed by the result.",{% set temp = 'Server: ' ~ lower(server_name) ~ '.local' %}{% print temp %}
,"If alerts are true, set the variable 'notification' to 'enabled'; otherwise, set it to 'disabled'. Then, print 'Alerts: ' + notification.",{% set notification = '' %} {% if alerts %} {% set notification = 'enabled' %} {% else %} {% set notification = 'disabled' %} {% endif %} {% set temp = 'Alerts: ' ~ notification %}{% print temp %}
,"If alerts are true, set 'notification' to 'enabled'; otherwise, set it to 'disabled'. Finally, print 'Alerts: ' + notification.",{% set notification = '' %} {% if alerts %} {% set notification = 'enabled' %} {% else %} {% set notification = 'disabled' %} {% endif %} {% set temp = 'Alerts: ' ~ notification %}{% print temp %}
,"If alerts are true, set 'notification' to 'enabled'; otherwise, set it to 'disabled'. In the end, print 'Alerts: ' + notification.",{% set notification = '' %} {% if alerts %} {% set notification = 'enabled' %} {% else %} {% set notification = 'disabled' %} {% endif %} {% set temp = 'Alerts: ' ~ notification %}{% print temp %}
,"If SSL is true, set the variable 'connection' to 'secure'; otherwise, set it to 'insecure'. Then, render 'Connection: ' + connection.",{% set connection = '' %} {% if ssl %} {% set connection = 'secure' %} {% else %} {% set connection = 'insecure' %} {% endif %} {{ 'Connection: ' ~ connection }}
,"If SSL is true, assign 'secure' to the variable 'connection'; otherwise, assign 'insecure'. Next, display 'Connection: ' + connection.",{% set connection = '' %} {% if ssl %} {% set connection = 'secure' %} {% else %} {% set connection = 'insecure' %} {% endif %} {{ 'Connection: ' ~ connection }}
,"If SSL is true, set 'connection' to 'secure'; otherwise, set it to 'insecure'. Finally, output 'Connection: ' + connection.",{% set connection = '' %} {% if ssl %} {% set connection = 'secure' %} {% else %} {% set connection = 'insecure' %} {% endif %} {{ 'Connection: ' ~ connection }}
,"If shared is true, set the variable 'visibility' to 'public'; otherwise, set it to 'private'. Then, render 'Status: ' + visibility.",{% set visibility = '' %} {% if shared %} {% set visibility = 'public' %} {% else %} {% set visibility = 'private' %} {% endif %} {{ 'Status: ' ~ visibility }}
,"If shared is true, set 'visibility' to 'public'; otherwise, set it to 'private'. Finally, display 'Status: ' + visibility.",{% set visibility = '' %} {% if shared %} {% set visibility = 'public' %} {% else %} {% set visibility = 'private' %} {% endif %} {{ 'Status: ' ~ visibility }}
,"If shared is true, assign 'public' to 'visibility'; otherwise, assign 'private' to 'visibility'. Subsequently, output 'Status: ' + visibility.",{% set visibility = '' %} {% if shared %} {% set visibility = 'public' %} {% else %} {% set visibility = 'private' %} {% endif %} {{ 'Status: ' ~ visibility }}
,"If the API version is greater than 1, set the variable 'format' to 'json'; otherwise, set it to 'xml'. Then, print 'Format: ' + format.'",{% set format = '' %} {% if api_version > 1 %} {% set format = 'json' %} {% else %} {% set format = 'xml' %} {% endif %} {% set temp = 'Format: ' ~ format %}{% print temp %}
,"If the API version is greater than 1, set the variable 'format' to 'json'; otherwise, set it to 'xml'. Finally, print 'Format: ' + format.'",{% set format = '' %} {% if api_version > 1 %} {% set format = 'json' %} {% else %} {% set format = 'xml' %} {% endif %} {% set temp = 'Format: ' ~ format %}{% print temp %}
,"If the API version is greater than 1, set the variable 'format' to 'json'; otherwise, set it to 'xml'. In the end, print 'Format: ' + format.'",{% set format = '' %} {% if api_version > 1 %} {% set format = 'json' %} {% else %} {% set format = 'xml' %} {% endif %} {% set temp = 'Format: ' ~ format %}{% print temp %}
,"If the file size exceeds 1000, set the 'compression' variable to 'enabled'; otherwise, set it to 'disabled'. Then, render 'Compression: ' concatenated with the value of 'compression'.",{% set compression = '' %} {% if file_size > 1000 %} {% set compression = 'enabled' %} {% else %} {% set compression = 'disabled' %} {% endif %} {{ 'Compression: ' ~ compression }}
,"If the file size is greater than 1000, set the 'compression' variable to 'enabled'; otherwise, set it to 'disabled'. Next, display 'Compression: ' followed by the value of 'compression'.",{% set compression = '' %} {% if file_size > 1000 %} {% set compression = 'enabled' %} {% else %} {% set compression = 'disabled' %} {% endif %} {{ 'Compression: ' ~ compression }}
,"If the file size is larger than 1000, set the 'compression' variable to 'enabled'; otherwise, set it to 'disabled'. Finally, output 'Compression: ' and the value of 'compression'.",{% set compression = '' %} {% if file_size > 1000 %} {% set compression = 'enabled' %} {% else %} {% set compression = 'disabled' %} {% endif %} {{ 'Compression: ' ~ compression }}
,"If secure_mode is true, set the variable 'encryption' to 'on'; otherwise, set it to 'off'. Then, print 'Encryption: ' + encryption.",{% set encryption = '' %} {% if secure_mode %} {% set encryption = 'on' %} {% else %} {% set encryption = 'off' %} {% endif %} (% set temp = 'Encryption: ' ~ encryption %} {% print temp %}
,"If secure_mode is true, set 'encryption' to 'on'; otherwise, set it to 'off'. Finally, display 'Encryption: ' + encryption.",{% set encryption = '' %} {% if secure_mode %} {% set encryption = 'on' %} {% else %} {% set encryption = 'off' %} {% endif %} (% set temp = 'Encryption: ' ~ encryption %} {% print temp %}
,"If secure_mode is true, set 'encryption' to 'on'; otherwise, set it to 'off'. In the end, print 'Encryption: ' + encryption.",{% set encryption = '' %} {% if secure_mode %} {% set encryption = 'on' %} {% else %} {% set encryption = 'off' %} {% endif %} (% set temp = 'Encryption: ' ~ encryption %} {% print temp %}
,"Transform the variable 'service_name' into title case, then update 'display_name' to the result concatenated with ' Service', and finally print it.",{% set display_name = title(service_name) ~ ' Service' %} {% print display_name %}
,"Change the variable 'service_name' to title case, then modify 'display_name' to the result plus ' Service', and then display it.",{% set display_name = title(service_name) ~ ' Service' %} {% print display_name %}
,"Convert the variable 'service_name' to title case, then update 'display_name' to the result followed by ' Service', and finally print it.",{% set display_name = title(service_name) ~ ' Service' %} {% print display_name %}
,"If performance_mode is true, set the variable 'cache' to 'enabled'; otherwise, set it to 'disabled'. Then, render 'Cache: ' concatenated with the value of 'cache'.",{% set cache = '' %} {% if performance_mode %} {% set cache = 'enabled' %} {% else %} {% set cache = 'disabled' %} {% endif %} {{ 'Cache: ' ~ cache }}
,"If performance_mode is true, set 'cache' to 'enabled'; otherwise, set it to 'disabled'. Finally, display 'Cache: ' followed by the value of 'cache'.",{% set cache = '' %} {% if performance_mode %} {% set cache = 'enabled' %} {% else %} {% set cache = 'disabled' %} {% endif %} {{ 'Cache: ' ~ cache }}
,"If performance_mode is true, assign 'enabled' to 'cache'; otherwise, assign 'disabled' to 'cache'. Afterward, output 'Cache: ' and the value of 'cache'.",{% set cache = '' %} {% if performance_mode %} {% set cache = 'enabled' %} {% else %} {% set cache = 'disabled' %} {% endif %} {{ 'Cache: ' ~ cache }}
,"If debug_mode is true, set the variable 'logging' to 'verbose'; otherwise, set it to 'minimal'. Then, print 'Logging: ' + logging.",{% set logging = '' %} {% if debug_mode %} {% set logging = 'verbose' %} {% else %} {% set logging = 'minimal' %} {% endif %} {% set temp = 'Logging: ' ~ logging %} {% print temp %}
,"If debug_mode is true, set 'logging' to 'verbose'; otherwise, set it to 'minimal'. Finally, print 'Logging: ' + logging.",{% set logging = '' %} {% if debug_mode %} {% set logging = 'verbose' %} {% else %} {% set logging = 'minimal' %} {% endif %} {% set temp = 'Logging: ' ~ logging %} {% print temp %}
,"If debug_mode is true, set 'logging' to 'verbose'; otherwise, set it to 'minimal'. In the end, print 'Logging: ' + logging.",{% set logging = '' %} {% if debug_mode %} {% set logging = 'verbose' %} {% else %} {% set logging = 'minimal' %} {% endif %} {% set temp = 'Logging: ' ~ logging %} {% print temp %}
,"If the scheduled flag is true, set the 'backup' variable to 'automatic'; otherwise, set it to 'manual'. Then, render 'Backup: ' concatenated with the value of 'backup'.",{% set backup = '' %} {% if scheduled %} {% set backup = 'automatic' %} {% else %} {% set backup = 'manual' %} {% endif %} {{ 'Backup: ' ~ backup }}
